,trn_Gt,step,trn_ep_cnt,trn_steps_per_ep,trn_fps,val_Gt,val_ep_cnt,val_steps_per_ep,val_avg_maxQ,val_maxQ,val_fps,game,scale,net,eps,lr,trial,seed,hps,exp
50,42.5,10000,14,714.2857142857143,45.42814908757195,2746.6,100,1994.31,0.9965912849557176,8.852932929992676,203.3027999048391,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
51,51.13636363636363,20000,22,454.54545454545456,28.677772947716925,3091.3,100,1573.62,2.0448347082789193,11.459199905395508,208.30424465564505,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
52,51.88461538461539,30000,26,384.61538461538464,29.40118749041994,2149.0,100,1195.05,3.50142160660315,14.161677360534668,192.68833009528663,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
53,77.85714285714286,40000,21,476.1904761904762,28.651794905326213,2748.7,100,1508.41,5.013967307010673,15.674144744873047,193.72795374049193,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
54,65.6086956521739,50000,23,434.7826086956522,39.77751433117236,2884.9,100,1810.43,5.143892341280189,19.34119987487793,190.81873046004299,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
55,67.08333333333333,60000,24,416.6666666666667,29.25143323691619,3253.9,100,1501.49,7.1496732535466565,18.9497127532959,214.43531022031954,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
56,78.33333333333333,70000,21,476.1904761904762,29.32914621798384,2822.3,100,1332.08,8.535314423818061,19.295679092407227,233.41011975408554,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
57,70.43478260869566,80000,23,434.7826086956522,28.115527889664754,3384.8,100,1353.26,10.245794759299464,20.800785064697266,216.25234963943012,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
58,63.16,90000,25,400.0,30.207468444797428,2898.8,100,1377.14,12.25707811951877,23.036197662353516,242.34793674983408,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
59,74.33333333333333,100000,24,416.6666666666667,30.167580183489516,3891.1,100,1618.02,13.631599677826388,26.353029251098633,224.60130754642842,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,0,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
60,60.26315789473684,10000,19,526.3157894736842,40.35897151609437,2256.4,100,1461.07,0.9457559791351144,7.072816848754883,237.65311860418407,Krull,4,ImpalaNetSL,0.0001,0.0002154,0147_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_4__net.name_ImpalaNetSL__game_Krull,1,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
